Shyr,Name,Emotion 1,Emotion 2
کب  دل  کو  جواب  سے  غرض  تھی  ہونٹوں  کو  سوال  چاہیے  تھا ,جون ایلیا,,
شوق  ایک  نفس  تھا  اور  وفا  کو  پاس  مہ  و  سال  چاہیے  تھا ,جون ایلیا,,
اک  چہرۂ  سادہ  تھا  جو  ہم  کو  بے  مثل  و  مثال  چاہیے  تھا ,جون ایلیا,,
اک  کرب  میں  ذات  و  زندگی  ہیں  ممکن  کو  محال  چاہیے  تھا ,جون ایلیا,,
میں  کیا  ہوں  بس  اک  ملال  ماضی  اس  شخص  کو  حال  چاہیے  تھا ,جون ایلیا,,
ہم  تم  جو  بچھڑ  گئے  ہیں  ہم  کو  کچھ  دن  تو  ملال  چاہیے  تھا ,جون ایلیا,,
وہ  جسم  جمال  تھا  سراپا  اور  مجھ  کو  جمال  چاہیے  تھا ,جون ایلیا,,
وہ  شوخ  رمیدہ  مجھ  کو  اپنی  بانہوں  میں  نڈھال  چاہیے  تھا ,جون ایلیا,,
تھا  وہ  جو  کمال  شوق  وصلت  خواہش  کو  زوال  چاہیے  تھا ,جون ایلیا,,
جو  لمحہ  بہ  لمحہ  مل  رہا  ہے  وہ  سال  بہ  سال  چاہیے  تھا ,جون ایلیا,,
بد  دلی  میں  بے  قراری  کو  قرار  آیا  تو  کیا  پا  پیادہ  ہو  کے  کوئی  شہسوار  آیا  تو  کیا ,جون ایلیا,,
زندگی  کی  دھوپ  میں  مرجھا  گیا  میرا  شباب  اب  بہار  آئی  تو  کیا  ابر  بہار  آیا  تو  کیا ,جون ایلیا,,
میرے  تیور  بجھ  گئے  میری  نگاہیں  جل  گئی  اب  کوئی  آئینہ  رو  آئینہ  دار  آیا  تو  کیا ,جون ایلیا,,
اب  کہ  جب  جانانہ  تم  کو  ہے  سبھی  پر  اعتبار  اب  تمہیں  جانانہ  پہ  جب  اعتبار  آیا  تو  کیا ,جون ایلیا,,
اب  مجھے  خود  اپنی  باہوں  پر  نہیں  ہے  اختیار  ہاتھ  پھیلائے  کوئی  بے  اختیار  آیا  تو  کیا ,جون ایلیا,,
وہ  تو  اب  بھی  خواب  ہے  بے  دار  بینائی  کا  خواب  زندگی  میں  خواب  میں  اس  کے  گزار  آیا  تو  کیا ,جون ایلیا,,
ہم  یہاں  ہیں  بے  گناہ  سو  ہم  میں  سے  جونؔ  ایلیا  کوئی  جیت  آیا  یہاں  اور  کوئی  ہار  آیا  تو  کیا ,جون ایلیا,,
نام  ہی  کیا  نشاں  ہی  کیا  خواب  و  خیال  ہو  گئے  تیری  مثال  دے  کے  ہم  تیری  مثال  ہو  گئے ,جون ایلیا,,
سایۂ  ذات  سے  بھی  رم  عکس  صفات  سے  بھی  رم  دشت  غزل  میں  آ  کے  دیکھ  ہم  تو  غزال  ہو  گئے ,جون ایلیا,,
کہتے  ہی  نشہ‌  ہائے  ذوق  کتنے  ہی  جذبہ  ہائے  شوق  رسم  تپاک  یار  سے  رو  بہ  زوال  ہو  گئے ,جون ایلیا,,
عشق  ہے  اپنا  پائیدار  تیری  وفا  ہے  استوار  ہم  تو  ہلاک  ورزش  فرض  محال  ہو  گئے ,جون ایلیا,,
جادۂ  شوق  میں  پڑا  قحط  غبار  کارواں  واں  کے  شجر  تو  سر  بسر  دست  سوال  ہو  گئے ,جون ایلیا,,
سخت  زمیں  پرست  تھے  عہد  وفا  کے  پاسدار  اڑ  کے  بلندیوں  میں  ہم  گرد  ملال  ہو  گئے ,جون ایلیا,,
قرب  جمال  اور  ہم  عیش  وصال  اور  ہم  ہاں  یہ  ہوا  کہ  ساکن  شہر  جمال  ہو  گئے ,جون ایلیا,,
ہم  نفسان  وضع  دار  مستمعان  برد  بار  ہم  تو  تمہارے  واسطے  ایک  وبال  ہو  گئے ,جون ایلیا,,
کون  سا  قافلہ  ہے  یہ  جس  کے  جرس  کا  ہے  یہ  شور  میں  تو  نڈھال  ہو  گیا  ہم  تو  نڈھال  ہو  گئے ,جون ایلیا,,
خار  بہ  خار  گل  بہ  گل  فصل  بہار  آ  گئی  فصل  بہار  آ  گئی  زخم  بحال  ہو  گئے ,جون ایلیا,,
شور  اٹھا  مگر  تجھے  لذت  گوش  تو  ملی  خون  بہا  مگر  ترے  ہاتھ  تو  لال  ہو  گئے ,جون ایلیا,,
جونؔ  کرو  گے  کب  تلک  اپنا  مثالیہ  تلاش  اب  کئی  ہجر  ہو  چکے  اب  کئی  سال  ہو  گئے ,جون ایلیا,,
سمجھ  میں  زندگی  آئے  کہاں  سے  پڑھی  ہے  یہ  عبارت  درمیاں  سے ,جون ایلیا,,
یہاں  جو  ہے  تنفس  ہی  میں  گم  ہے  پرندے  اڑ  رہے  ہیں  شاخ  جاں  سے ,جون ایلیا,,
مکان  و  لا  مکاں  کے  بیچ  کیا  ہے  جدا  جس  سے  مکاں  ہے  لا  مکاں  سے ,جون ایلیا,,
دریچہ  باز  ہے  یادوں  کا  اور  میں  ہوا  سنتا  ہوں  میں  پیڑوں  کی  زباں  سے ,جون ایلیا,,
تھا  اب  تک  معرکہ  باہر  کا  درپیش  ابھی  تو  گھر  بھی  جانا  ہے  یہاں  سے ,جون ایلیا,,
زمانہ  تھا  وہ  دل  کی  زندگی  کا  تری  فرقت  کے  دن  لاؤں  کہاں  سے ,جون ایلیا,,
فلاں  سے  تھی  غزل  بہتر  فلاں  کی  فلاں  کے  زخم  اچھے  تھے  فلاں  سے ,جون ایلیا,,
بند  باہر  سے  مری  ذات  کا  در  ہے  مجھ  میں  میں  نہیں  خود  میں  یہ  اک  عام  خبر  ہے  مجھ  میں ,جون ایلیا,,
اک  عجب  آمد  و  شد  ہے  کہ  نہ  ماضی  ہے  نہ  حال  جونؔ  برپا  کئی  نسلوں  کا  سفر  ہے  مجھ  میں ,جون ایلیا,,
ہے  مری  عمر  جو  حیران  تماشائی  ہے  اور  اک  لمحہ  ہے  جو  زیر  و  زبر  ہے  مجھ  میں ,جون ایلیا,,
کیا  ترستا  ہوں  کہ  باہر  کے  کسی  کام  آئے  وہ  اک  انبوہ  کہ  بس  خاک  بسر  ہے  مجھ  میں ,جون ایلیا,,
ڈوبنے  والوں  کے  دریا  مجھے  پایاب  ملے  اس  میں  اب  ڈوب  رہا  ہوں  جو  بھنور  ہے  مجھ  میں ,جون ایلیا,,
در  و  دیوار  تو  باہر  کے  ہیں  ڈھانے  والے  چاہے  رہتا  نہیں  میں  پر  مرا  گھر  ہے  مجھ  میں ,جون ایلیا,,
میں  جو  پیکار  میں  اندر  کی  ہوں  بے  تیغ  و  زرہ  آخرش  کون  ہے  جو  سینہ  سپر  ہے  مجھ  میں ,جون ایلیا,,
معرکہ  گرم  ہے  بے  طور  سا  کوئی  ہر  دم  نہ  کوئی  تیغ  سلامت  نہ  سپر  ہے  مجھ  میں ,جون ایلیا,,
زخم  ہا  زخم  ہوں  اور  کوئی  نہیں  خوں  کا  نشاں  کون  ہے  وہ  جو  مرے  خون  میں  تر  ہے  مجھ  میں ,جون ایلیا,,
دل  پریشاں  ہے  کیا  کیا  جائے  عقل  حیراں  ہے  کیا  کیا  جائے ,جون ایلیا,,
شوق  مشکل  پسند  ان  کا  حصول  سخت  آساں  ہے  کیا  کیا  جائے ,جون ایلیا,,
عشق  خوباں  کے  ساتھ  ہی  ہم  میں  ناز  خوباں  ہے  کیا  کیا  جائے ,جون ایلیا,,
بے  سبب  ہی  مری  طبیعت  غم  سب  سے  نالاں  ہے  کیا  کیا  جائے ,جون ایلیا,,
باوجود  ان  کی  دل  نوازی  کے  دل  گریزاں  ہے  کیا  کیا  جائے ,جون ایلیا,,
میں  تو  نقد  حیات  لایا  تھا  جنس  ارزاں  ہے  کیا  کیا  جائے ,جون ایلیا,,
ہم  سمجھتے  تھے  عشق  کو  دشوار  یہ  بھی  آساں  ہے  کیا  کیا  جائے ,جون ایلیا,,
وہ  بہاروں  کی  ناز  پروردہ  ہم  پہ  نازاں  ہے  کیا  کیا  جائے ,جون ایلیا,,
مصر  لطف  و  کرم  میں  بھی  اے  جونؔ  یاد  کنعاں  ہے  کیا  کیا  جائے ,جون ایلیا,,
خود  میں  ہی  گزر  کے  تھک  گیا  ہوں  میں  کام  نہ  کر  کے  تھک  گیا  ہوں ,جون ایلیا,,
اوپر  سے  اتر  کے  تازہ  دم  تھا  نیچے  سے  اتر  کے  تھک  گیا  ہوں ,جون ایلیا,,
اب  تم  بھی  تو  جی  کے  تھک  رہے  ہو  اب  میں  بھی  تو  مر  کے  تھک  گیا  ہوں ,جون ایلیا,,
میں  یعنی  ازل  کا  آرمیدہ  لمحوں  میں  بکھر  کے  تھک  گیا  ہوں ,جون ایلیا,,
اب  جان  کا  میری  جسم  شل  ہے  میں  خود  سے  ہی  ڈر  کے  تھک  گیا  ہوں ,جون ایلیا,,
مجھ  کو  تو  گر  کے  مرنا  ہے  باقی  کو  کیا  کرنا  ہے ,جون ایلیا,,
شہر  ہے  چہروں  کی  تمثیل  سب  کا  رنگ  اترنا  ہے ,جون ایلیا,,
وقت  ہے  وہ  ناٹک  جس  میں  سب  کو  ڈرا  کر  ڈرنا  ہے ,جون ایلیا,,
میرے  نقش  ثانی  کو  مجھ  میں  ہی  سے  ابھرنا  ہے ,جون ایلیا,,
کیسی  تلافی  کیا  تدبیر  کرنا  ہے  اور  بھرنا  ہے ,جون ایلیا,,
جو  نہیں  گزرا  ہے  اب  تک  وہ  لمحہ  تو  گزرنا  ہے ,جون ایلیا,,
اپنے  گماں  کا  رنگ  تھا  میں  اب  یہ  رنگ  بکھرنا  ہے ,جون ایلیا,,
ہم  دو  پائے  ہیں  سو  ہمیں  میز  پہ  جا  کر  چرنا  ہے ,جون ایلیا,,
چاہے  ہم  کچھ  بھی  کر  لیں  ہم  ایسوں  کو  سدھرنا  ہے ,جون ایلیا,,
ہم  تم  ہیں  اک  لمحہ  کے  پھر  بھی  وعدہ  کرنا  ہے ,جون ایلیا,,
دل  برباد  کو  آباد  کیا  ہے  میں  نے  آج  مدت  میں  تمہیں  یاد  کیا  ہے  میں  نے ,جون ایلیا,,
ذوق  پرواز  تب  و  تاب  عطا  فرما  کر  صید  کو  لائق  صیاد  کیا  ہے  میں  نے ,جون ایلیا,,
تلخیٔ  دور  گزشتہ  کا  تصور  کر  کے  دل  کو  پھر  مائل  فریاد  کیا  ہے  میں  نے ,جون ایلیا,,
آج  اس  سوز  تصور  کی  خوشی  میں  اے  دوست  طائر  صبر  کو  آزاد  کیا  ہے  میں  نے ,جون ایلیا,,
ہو  کے  اصرار  غم  تازہ  سے  مجبور  فغاں  چشم  کو  اشک  تر  امداد  کیا  ہے  میں  نے ,جون ایلیا,,
تم  جسے  کہتے  تھے  ہنگامہ  پسندی  میری  پھر  وہی  طرز  غم  ایجاد  کیا  ہے  میں  نے ,جون ایلیا,,
پھر  گوارا  ہے  مجھے  عشق  کی  ہر  اک  مشکل  تازہ  پھر  شیوۂ  فرہاد  کیا  ہے  میں  نے ,جون ایلیا,,
باہر  گزار  دی  کبھی  اندر  بھی  آئیں  گے  ہم  سے  یہ  پوچھنا  کبھی  ہم  گھر  بھی  آئیں  گے ,جون ایلیا,,
خود  آہنی  نہیں  ہو  تو  پوشش  ہو  آہنی  یوں  شیشہ  ہی  رہو  گے  تو  پتھر  بھی  آئیں  گے ,جون ایلیا,,
یہ  دشت  بے  طرف  ہے  گمانوں  کا  موج  خیز  اس  میں  سراب  کیا  کہ  سمندر  بھی  آئیں  گے ,جون ایلیا,,
آشفتگی  کی  فصل  کا  آغاز  ہے  ابھی  آشفتگاں  پلٹ  کے  ابھی  گھر  بھی  آئیں  گے ,جون ایلیا,,
دیکھیں  تو  چل  کے  یار  طلسمات  سمت  دل  مرنا  بھی  پڑ  گیا  تو  چلو  مر  بھی  آئیں  گے ,جون ایلیا,,
یہ  شخص  آج  کچھ  نہیں  پر  کل  یہ  دیکھیو  اس  کی  طرف  قدم  ہی  نہیں  سر  بھی  آئیں  گے ,جون ایلیا,,
جانے  کہاں  گیا  ہے  وہ  وہ  جو  ابھی  یہاں  تھا  وہ  جو  ابھی  یہاں  تھا  وہ  کون  تھا  کہاں  تھا ,جون ایلیا,,
تا  لمحۂ  گزشتہ  یہ  جسم  اور  سائے  زندہ  تھے  رائیگاں  میں  جو  کچھ  تھا  رائیگاں  تھا ,جون ایلیا,,
اب  جس  کی  دید  کا  ہے  سودا  ہمارے  سر  میں  وہ  اپنی  ہی  نظر  میں  اپنا  ہی  اک  سماں  تھا ,جون ایلیا,,
کیا  کیا  نہ  خون  تھوکا  میں  اس  گلی  میں  یارو  سچ  جاننا  وہاں  تو  جو  فن  تھا  رائیگاں  تھا ,جون ایلیا,,
یہ  وار  کر  گیا  ہے  پہلو  سے  کون  مجھ  پر  تھا  میں  ہی  دائیں  بائیں  اور  میں  ہی  درمیاں  تھا ,جون ایلیا,,
اس  شہر  کی  حفاظت  کرنی  تھی  ہم  کو  جس  میں  آندھی  کی  تھیں  فصیلیں  اور  گرد  کا  مکاں  تھا ,جون ایلیا,,
تھی  اک  عجب  فضا  سی  امکان  خال  و  خد  کی  تھا  اک  عجب  مصور  اور  وہ  مرا  گماں  تھا ,جون ایلیا,,
عمریں  گزر  گئی  تھیں  ہم  کو  یقیں  سے  بچھڑے  اور  لمحہ  اک  گماں  کا  صدیوں  میں  بے  اماں  تھا ,جون ایلیا,,
جب  ڈوبتا  چلا  میں  تاریکیوں  کی  تہ  میں  تہ  میں  تھا  اک  دریچہ  اور  اس  میں  آسماں  تھا ,جون ایلیا,,
تجھ  میں  پڑا  ہوا  ہوں  حرکت  نہیں  ہے  مجھ  میں  حالت  نہ  پوچھیو  تو  حالت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
اب  تو  نظر  میں  آ  جا  بانہوں  کے  گھر  میں  آ  جا  اے  جان  تیری  کوئی  صورت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
اے  رنگ  رنگ  میں  آ  آغوش  تنگ  میں  آ  باتیں  ہی  رنگ  کی  ہیں  رنگت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
اپنے  میں  ہی  کسی  کی  ہو  روبروئی  مجھ  کو  ہوں  خود  سے  روبرو  ہوں  ہمت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
اب  تو  سمٹ  کے  آ  جا  اور  روح  میں  سما  جا  ویسے  کسی  کی  پیارے  وسعت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
شیشے  کے  اس  طرف  سے  میں  سب  کو  تک  رہا  ہوں  مرنے  کی  بھی  کسی  کو  فرصت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
تم  مجھ  کو  اپنے  رم  میں  لے  جاؤ  ساتھ  اپنے  اپنے  سے  اے  غزالو  وحشت  نہیں  ہے  مجھ  میں ,جون ایلیا,,
ہم  رہے  پر  نہیں  رہے  آباد  یاد  کے  گھر  نہیں  رہے  آباد ,جون ایلیا,,
کتنی  آنکھیں  ہوئیں  ہلاک  نظر  کتنے  منظر  نہیں  رہے  آباد ,جون ایلیا,,
ہم  کہ  اے  دل  سخن  تھے  سر  تا  پا  ہم  لبوں  پر  نہیں  رہے  آباد ,جون ایلیا,,
شہر  دل  میں  عجب  محلے  تھے  ان  میں  اکثر  نہیں  رہے  آباد ,جون ایلیا,,
جانے  کیا  واقعہ  ہوا  کیوں  لوگ  اپنے  اندر  نہیں  رہے  آباد ,جون ایلیا,,
مجھے  غرض  ہے  مری  جان  غل  مچانے  سے  نہ  تیرے  آنے  سے  مطلب  نہ  تیرے  جانے  سے ,جون ایلیا,,
عجیب  ہے  مری  فطرت  کہ  آج  ہی  مثلاً  مجھے  سکون  ملا  ہے  ترے  نہ  آنے  سے ,جون ایلیا,,
اک  اجتہاد  کا  پہلو  ضرور  ہے  تجھ  میں  خوشی  ہوئی  ترے  نا  وقت  مسکرانے  سے ,جون ایلیا,,
یہ  میرا  جوش  محبت  فقط  عبارت  ہے  تمہاری  چمپئی  رانوں  کو  نوچ  کھانے  سے ,جون ایلیا,,
مہذب  آدمی  پتلون  کے  بٹن  تو  لگا  کہ  ارتقا  ہے  عبارت  بٹن  لگانے  سے ,جون ایلیا,,
دولت  دہر  سب  لٹائی  ہے  میں  نے  دل  کی  کمائی  کھائی  ہے ,جون ایلیا,,
ایک  لمحے  کو  تیر  کرنے  میں  میں  نے  اک  زندگی  گنوائی  ہے ,جون ایلیا,,
وہ  جو  سرمایۂ  دل  و  جاں  تھی  اب  وہی  آرزو  پرائی  ہے ,جون ایلیا,,
تو  ہے  آخر  کہاں  کہ  آج  مجھے  بے  طرح  اپنی  یاد  آئی  ہے ,جون ایلیا,,
جان  جاں  تجھ  سے  دو  بدو  ہو  کر  میں  نے  خود  سے  شکست  کھائی  ہے ,جون ایلیا,,
عشق  میرے  گمان  میں  یاراں  دل  کی  اک  زور  آزمائی  ہے ,جون ایلیا,,
اس  میں  رہ  کر  بھی  میں  نہیں  اس  میں  جانیے  دل  میں  کیا  سمائی  ہے ,جون ایلیا,,
موج  باد  صبا  پہ  ہو  کے  سوار  وہ  شمیم  خیال  آئی  ہے ,جون ایلیا,,
شرم  کر  تو  کہ  دشت  حالت  میں  تیری  لیلیٰ  نے  خاک  اڑائی  ہے ,جون ایلیا,,
بک  نہیں  پا  رہا  تھا  سو  میں  نے  اپنی  قیمت  بہت  بڑھائی  ہے ,جون ایلیا,,
وہ  جو  تھا  جونؔ  وہ  کہیں  بھی  نہ  تھا  حسن  اک  خواب  کی  جدائی  ہے ,جون ایلیا,,
ہم  ترا  ہجر  منانے  کے  لیے  نکلے  ہیں  شہر  میں  آگ  لگانے  کے  لیے  نکلے  ہیں ,جون ایلیا,,
شہر  کوچوں  میں  کرو  حشر  بپا  آج  کہ  ہم  اس  کے  وعدوں  کو  بھلانے  کے  لئے  نکلے  ہیں ,جون ایلیا,,
ہم  سے  جو  روٹھ  گیا  ہے  وہ  بہت  ہے  معصوم  ہم  تو  اوروں  کو  منانے  کے  لیے  نکلے  ہیں ,جون ایلیا,,
شہر  میں  شور  ہے  وہ  یوں  کہ  گماں  کے  سفری  اپنے  ہی  آپ  میں  آنے  کے  لیے  نکلے  ہیں ,جون ایلیا,,
وہ  جو  تھے  شہر  تحیر  ترے  پر  فن  معمار  وہی  پر  فن  تجھے  ڈھانے  کے  لیے  نکلے  ہیں ,جون ایلیا,,
رہ  گزر  میں  تری  قالین  بچھانے  والے  خون  کا  فرش  بچھانے  کے  لئے  نکلے  ہیں ,جون ایلیا,,
ہمیں  کرنا  ہے  خداوند  کی  امداد  سو  ہم  دیر  و  کعبہ  کو  لڑانے  کے  لئے  نکلے  ہیں ,جون ایلیا,,
سر  شب  اک  نئی  تمثیل  بپا  ہونی  ہے  اور  ہم  پردہ  اٹھانے  کے  لئے  نکلے  ہیں ,جون ایلیا,,
ہمیں  سیراب  نئی  نسل  کو  کرنا  ہے  سو  ہم  خون  میں  اپنے  نہانے  کے  لئے  نکلے  ہیں ,جون ایلیا,,
ہم  کہیں  کے  بھی  نہیں  پر  یہ  ہے  روداد  اپنی  ہم  کہیں  سے  بھی  نہ  جانے  کے  لئے  نکلے  ہیں ,جون ایلیا,,
روٹھا  تھا  تجھ  سے  یعنی  خود  اپنی  خوشی  سے  میں  پھر  اس  کے  بعد  جان  نہ  روٹھا  کسی  سے  میں ,جون ایلیا,,
بانہوں  سے  میری  وہ  ابھی  رخصت  نہیں  ہوا  پر  گم  ہوں  انتظار  میں  اس  کے  ابھی  سے  میں ,جون ایلیا,,
دم  بھر  تری  ہوس  سے  نہیں  ہے  مجھے  قرار  ہلکان  ہو  گیا  ہوں  تری  دل  کشی  سے  میں ,جون ایلیا,,
اس  طور  سے  ہوا  تھا  جدا  اپنی  جان  سے  جیسے  بھلا  سکوں  گا  اسے  آج  ہی  سے  میں ,جون ایلیا,,
اے  طراحدار  عشوہ  طراز  دیار  ناز  رخصت  ہوا  ہوں  تیرے  لیے  دل  گلی  سے  میں ,جون ایلیا,,
تو  ہی  حریم  جلوہ  ہے  ہنگام  رنگ  ہے  جاناں  بہت  اداس  ہوں  اپنی  کمی  سے  میں ,جون ایلیا,,
کچھ  تو  حساب  چاہئے  آئینے  سے  تجھے  لوں  گا  ترا  حساب  مری  جاں  تجھی  سے  میں ,جون ایلیا,,
بزم  سے  جب  نگار  اٹھتا  ہے  میرے  دل  سے  غبار  اٹھتا  ہے ,جون ایلیا,,
میں  جو  بیٹھا  ہوں  تو  وہ  خوش  قامت  دیکھ  لو  بار  بار  اٹھتا  ہے ,جون ایلیا,,
تیری  صورت  کو  دیکھ  کر  مری  جاں  خود  بخود  دل  میں  پیار  اٹھتا  ہے ,جون ایلیا,,
اس  کی  گل  گشت  سے  روش  بہ  روش  رنگ  ہی  رنگ  یار  اٹھتا  ہے ,جون ایلیا,,
تیرے  جاتے  ہی  اس  خرابے  سے  شور  گریہ  ہزار  اٹھتا  ہے ,جون ایلیا,,
کون  ہے  جس  کو  جاں  عزیز  نہیں  لے  ترا  جاں  نثار  اٹھتا  ہے ,جون ایلیا,,
صف  بہ  صف  آ  کھڑے  ہوئے  ہیں  غزال  دشت  سے  خاکسار  اٹھتا  ہے ,جون ایلیا,,
ہے  یہ  تیشہ  کہ  ایک  شعلہ  سا  بر  سر  کہسار  اٹھتا  ہے ,جون ایلیا,,
کرب  تنہائی  ہے  وہ  شے  کہ  خدا  آدمی  کو  پکار  اٹھتا  ہے ,جون ایلیا,,
تو  نے  پھر  کسب  زر  کا  ذکر  کیا  کہیں  ہم  سے  یہ  بار  اٹھتا  ہے ,جون ایلیا,,
لو  وہ  مجبور  شہر  صحرا  سے  آج  دیوانہ  وار  اٹھتا  ہے ,جون ایلیا,,
اپنے  یاں  تو  زمانے  والوں  کا  روز  ہی  اعتبار  اٹھتا  ہے ,جون ایلیا,,
جونؔ  اٹھتا  ہے  یوں  کہو  یعنی  میرؔ  و  غالبؔ  کا  یار  اٹھتا  ہے ,جون ایلیا,,
شاخ  امید  جل  گئی  ہوگی  دل  کی  حالت  سنبھل  گئی  ہوگی ,جون ایلیا,,
جونؔ  اس  آن  تک  بخیر  ہوں  میں  زندگی  داؤ  چل  گئی  ہوگی ,جون ایلیا,,
اک  جہنم  ہے  میرا  سینہ  بھی  آرزو  کب  کی  گل  گئی  ہوگی ,جون ایلیا,,
سوزش  پرتو  نگاہ  نہ  پوچھ  مردمک  تو  پگھل  گئی  ہوگی ,جون ایلیا,,
ہم  نے  دیکھے  تھے  خواب  شعلوں  کے  نیند  آنکھوں  میں  جل  گئی  ہوگی ,جون ایلیا,,
اس  نے  مایوس  کر  دیا  ہوگا  پھانس  دل  سے  نکل  گئی  ہوگی ,جون ایلیا,,
اب  تو  دل  ہی  بدل  گیا  اب  تو  ساری  دنیا  بدل  گئی  ہوگی ,جون ایلیا,,
دل  گلی  میں  رقیب  دل  کا  جلوس  واں  تو  تلوار  چل  گئی  ہوگی ,جون ایلیا,,
گھر  سے  جس  روز  میں  چلا  ہوں  گا  دل  کی  دلی  مچل  گئی  ہوگی ,جون ایلیا,,
دھوپ  یعنی  کہ  زرد  زرد  اک  دھوپ  لال  قلعے  سے  ڈھل  گئی  ہوگی ,جون ایلیا,,
ہجر  حدت  میں  یاد  کی  خوشبو  ایک  پنکھا  سا  جھل  گئی  ہوگی ,جون ایلیا,,
آئی  تھی  موج  سبز  باد  شمال  یاد  کی  شاخ  پھل  گئی  ہوگی ,جون ایلیا,,
وہ  دم  صبح  غسل  خانے  میں  میرے  پہلو  سے  شل  گئی  ہوگی ,جون ایلیا,,
شام  صبح  فراق  دائم  ہے  اب  طبیعت  بہل  گئی  ہوگی ,جون ایلیا,,
گفتگو  جب  محال  کی  ہوگی  بات  اس  کی  مثال  کی  ہوگی ,جون ایلیا,,
زندگی  ہے  خیال  کی  اک  بات  جو  کسی  بے  خیال  کی  ہوگی ,جون ایلیا,,
تھی  جو  خوشبو  صبا  کی  چادر  میں  وہ  تمہاری  ہی  شال  کی  ہوگی ,جون ایلیا,,
نہ  سمجھ  پائیں  گے  وہ  اہل  فراق  جو  اذیت  وصال  کی  ہوگی ,جون ایلیا,,
دل  پہ  طاری  ہے  اک  کمال  خوشی  شاید  اپنے  زوال  کی  ہوگی ,جون ایلیا,,
جو  عطا  ہو  وصال  جاناں  کی  وہ  اداسی  کمال  کی  ہوگی ,جون ایلیا,,
آج  کہنا  ہے  دل  کو  حال  اپنا  آج  تو  سب  کے  حال  کی  ہوگی ,جون ایلیا,,
ہو  چکا  میں  سو  فکر  یاروں  کو  اب  مری  دیکھ  بھال  کی  ہوگی ,جون ایلیا,,
اب  خلش  کیا  فراق  کی  اس  کے  اک  خلش  ماہ  و  سال  کی  ہوگی ,جون ایلیا,,
کفر  و  ایماں  کہا  گیا  جس  کو  بات  وہ  خد  و  خال  کی  ہوگی ,جون ایلیا,,
جونؔ  دل  کے  ختن  میں  آیا  ہے  ہر  غزل  اک  غزال  کی  ہوگی ,جون ایلیا,,
کب  بھلا  آئے  گی  جواب  کو  راس  جو  بھی  حالت  سوال  کی  ہوگی ,جون ایلیا,,
جاؤ  قرار  بے  دلاں  شام  بخیر  شب  بخیر  صحن  ہوا  دھواں  دھواں  شام  بخیر  شب  بخیر ,جون ایلیا,,
شام  وصال  ہے  قریب  صبح  کمال  ہے  قریب  پھر  نہ  رہیں  گے  سرگراں  شام  بخیر  شب  بخیر ,جون ایلیا,,
وجد  کرے  گی  زندگی  جسم  بہ  جسم  جاں  بہ  جاں  جسم  بہ  جسم  جاں  بہ  جاں  شام  بخیر  شب  بخیر ,جون ایلیا,,
اے  مرے  شوق  کی  امنگ  میرے  شباب  کی  ترنگ  تجھ  پہ  شفق  کا  سائباں  شام  بخیر  شب  بخیر ,جون ایلیا,,
تو  مری  شاعری  میں  ہے  رنگ  طراز  و  گل  فشاں  تیری  بہار  بے  خزاں  شام  بخیر  شب  بخیر ,جون ایلیا,,
تیرا  خیال  خواب  خواب  خلوت  جاں  کی  آب  و  تاب  جسم  جمیل  و  نوجواں  شام  بخیر  شب  بخیر ,جون ایلیا,,
ہے  مرا  نام  ارجمند  تیرا  حصار  سر  بلند  بانو  شہر  جسم  و  جاں  شام  بخیر  شب  بخیر ,جون ایلیا,,
دید  سے  جان  دید  تک  دل  سے  رخ  امید  تک  کوئی  نہیں  ہے  درمیاں  شام  بخیر  شب  بخیر ,جون ایلیا,,
ہو  گئی  دیر  جاؤ  تم  مجھ  کو  گلے  لگاؤ  تم  تو  مری  جاں  ہے  میری  جاں  شام  بخیر  شب  بخیر ,جون ایلیا,,
شام  بخیر  شب  بخیر  موج  شمیم  پیرہن  تیری  مہک  رہے  گی  یاں  شام  بخیر  شب  بخیر ,جون ایلیا,,
وہ  کیا  کچھ  نہ  کرنے  والے  تھے  بس  کوئی  دم  میں  مرنے  والے  تھے ,جون ایلیا,,
تھے  گلے  اور  گرد  باد  کی  شام  اور  ہم  سب  بکھرنے  والے  تھے ,جون ایلیا,,
وہ  جو  آتا  تو  اس  کی  خوشبو  میں  آج  ہم  رنگ  بھرنے  والے  تھے ,جون ایلیا,,
صرف  افسوس  ہے  یہ  طنز  نہیں  تم  نہ  سنورے  سنورنے  والے  تھے ,جون ایلیا,,
یوں  تو  مرنا  ہے  ایک  بار  مگر  ہم  کئی  بار  مرنے  والے  تھے ,جون ایلیا,,
بجا  ارشاد  فرمایا  گیا  ہے  کہ  مجھ  کو  یاد  فرمایا  گیا  ہے ,جون ایلیا,,
عنایت  کی  ہیں  نا  ممکن  امیدیں  کرم  ایجاد  فرمایا  گیا  ہے ,جون ایلیا,,
ہیں  اب  ہم  اور  زد  ہے  حادثوں  کی  ہمیں  آزاد  فرمایا  گیا  ہے ,جون ایلیا,,
